studyid,lat,lon,region,ef_mean,ef_sd,log_ef,GEnZ,prec,temp,crop_cat,phtype,measmethod,sand,clay,soc,ph,bd,cec,irr,tillage,ndose,nsplitc,appc,n,fert_cat
169,,,AF,0.00233333333333333,0.00949226708519106,-6.06045741859493,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,15,0.76,5.4,1.78,108,unknown,unknown,120,1,unknown,3,AN
169,,,AF,0.00133333333333333,0.00713190006248307,-6.62007320653036,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,52,1.63,6.5,1.27,108,unknown,unknown,120,1,unknown,3,AN
169,,,AF,1e-04,0.00346389501027775,-9.21034037197618,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,15,0.76,5.4,1.78,108,unknown,unknown,120,1,unknown,3,AN
169,,,AF,1e-04,0.00343001492081546,-9.21034037197618,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,52,1.63,6.5,1.27,108,unknown,unknown,120,1,unknown,3,AN
169,,,AF,0.0153333333333333,0.0567274807904042,-4.17772617116115,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,51,1.66,5.8,1.49,108,unknown,unknown,120,1,broadcast,3,AN
169,,,AF,0.00291666666666667,0.0278379317978439,-5.83731386728072,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,11,0.95,5.2,1.81,108,unknown,unknown,120,1,broadcast,3,AN
169,,,AF,1e-04,0.0182341020091128,-9.21034037197618,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,51,1.66,5.8,1.49,108,unknown,unknown,120,1,broadcast,3,AN
169,,,AF,1e-04,0.017917525724927,-9.21034037197618,N,584.131044704596,20.4281612675765,cereal,water,unknown,64.9,11,0.95,5.2,1.81,108,unknown,unknown,120,1,broadcast,3,AN
170,41.52166,0.54789,EU,0.001,0.0100001001248844,-6.90775527898214,N,350,14.8,perennial,water,unknown,64.9,20.2,0.87,8,1.55,108,unknown,unknown,50,1,incorporated,3,AN
170,41.52166,0.54789,EU,1e-04,0.00295558364220133,-9.21034037197618,L,350,14.8,perennial,water,unknown,21.5,30.3,0.87,8,1.27,216,unknown,unknown,50,1,incorporated,3,AN
170,41.52166,0.54789,EU,1e-04,0.00135923994048475,-9.21034037197618,L,350,14.8,perennial,water,unknown,21.5,30.3,0.87,8,1.27,216,unknown,unknown,50,1,incorporated,3,AN
170,41.52166,0.54789,EU,0.0018,0.00584257960864049,-6.31996861408002,L,350,14.8,perennial,water,unknown,21.5,30.3,0.87,8,1.27,216,unknown,unknown,50,1,incorporated,3,AN
171,52.5,-85.4,NAm,0.00223214285714286,0.00662742310388236,-6.10479323241499,L,421.933774834437,9.42,cereal,water,unknown,21.5,21,35.27,4.8,0.26,216,unknown,Tillage,336,1,broadcast,4,AN
172,,,NAm,0.0185294117647059,0.0857442292349762,-3.98839598421272,G,632.365525804717,-1.09396553818864,cereal,water,unknown,39.1,26.7,1.29,6.6,0.96,356,unknown,unknown,34,1,incorporated,3,UM
172,,,NAm,0.0126470588235294,0.0721851671139889,-4.37033059491069,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,34,1,incorporated,3,UM
172,,,NAm,1e-04,0.0361572269171762,-9.21034037197618,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,34,1,incorporated,3,UM
172,,,NAm,0.0274626865671642,0.0882388506667865,-3.59492704777007,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,67,1,incorporated,3,UM
172,,,NAm,0.0140298507462687,0.054634620866995,-4.26656802310905,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,67,1,incorporated,3,UM
172,,,NAm,1e-04,0.0186119731895521,-9.21034037197618,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,67,1,incorporated,3,UM
172,,,NAm,0.0251485148514852,0.0762110358470927,-3.68295643581081,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,101,1,incorporated,3,UM
172,,,NAm,0.00683168316831683,0.0302694521920728,-4.98618419823209,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,101,1,incorporated,3,UM
172,,,NAm,1e-04,0.0123010750935392,-9.21034037197618,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,101,1,incorporated,3,UM
172,,,NAm,0.0398507462686567,0.111281116988739,-3.22261414697881,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,134,1,incorporated,3,UM
172,,,NAm,0.0148507462686567,0.0469635461333481,-4.20970516121451,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,134,1,incorporated,3,UM
172,,,NAm,0.00208955223880597,0.0158661487225394,-6.1708054757638,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,134,1,incorporated,3,UM
172,,,NAm,0.0152380952380952,0.0461222009163828,-4.18395672091179,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,168,1,incorporated,3,UM
172,,,NAm,0.00607142857142857,0.022956365077204,-5.10416135210708,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,168,1,incorporated,3,UM
172,,,NAm,1e-04,0.00855621248018883,-9.21034037197618,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,168,1,incorporated,3,UM
172,,,NAm,0.0177227722772277,0.0513324841150067,-4.0329048969886,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,202,1,incorporated,3,UM
172,,,NAm,0.0098019801980198,0.0310281059499249,-4.62517085269476,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,202,1,incorporated,3,UM
172,,,NAm,1e-04,0.00663657395239265,-9.21034037197618,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,202,1,incorporated,3,UM
172,,,NAm,0.0260975609756098,0.0719706301110786,-3.64591341823049,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,246,1,incorporated,3,UM
172,,,NAm,0.00971544715447154,0.0297296591911474,-4.63403816998894,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,246,1,incorporated,3,UM
172,,,NAm,8.13008130081299e-05,0.0065940020886323,-9.41735454136051,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,246,1,incorporated,3,UM
172,,,NAm,0.0200687285223368,0.0556853329094369,-3.90859247033136,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,291,1,incorporated,3,UM
172,,,NAm,0.0125085910652921,0.0361639297530377,-4.38133958552284,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,291,1,incorporated,3,UM
172,,,NAm,1e-04,0.00523933849697122,-9.21034037197618,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,1.29,6.6,1.35,251,unknown,unknown,291,1,incorporated,3,UM
173,40.533,-3.283,EU,0.0012,0.00727681438668117,-6.72543372218818,K,430,13.2,cereal,water,unknown,55,28,0.82,7.9,1.41,251,unknown,unknown,125,1,broadcast,3,U
174,40.533,-3.283,EU,1e-04,0.00150574893600706,-9.21034037197618,K,430,13.2,cereal,water,unknown,55,28,0.82,7.9,1.41,247,unknown,unknown,125,1,broadcast,3,U
174,40.3167,-3.3167,EU,0.0148,0.166288003143457,-4.21312809821207,K,460,13.5,cereal,water,unknown,37,13,0.89,8.1,1.47,247,unknown,unknown,175,1,broadcast,3,U
175,,,AS,0.000375,0.00180116866025873,-7.88858453199386,K,414.575867398289,14.8066094730092,cereal,water,unknown,30.9,24.4,0.58,8.7,1.34,236,unknown,unknown,240,1,incorporated,3,U
175,,,AS,0.000375,0.00180116866025873,-7.88858453199386,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,240,1,incorporated,3,U
175,,,AS,5e-04,0.00209770390057557,-7.60090245954208,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,240,1,incorporated,3,U
175,,,AS,0.00075,0.00270985181294875,-7.19543735143392,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,240,1,incorporated,3,U
175,,,AS,0.00075,0.00270985181294875,-7.19543735143392,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,240,1,incorporated,3,U
175,,,AS,0.00138095238095238,0.00472371605666654,-6.58498188671909,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,210,1,incorporated,3,U
175,,,AS,0.00161904761904762,0.00532339649196474,-6.4259171920894,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,210,1,incorporated,3,U
175,,,AS,0.00161904761904762,0.00532339649196474,-6.4259171920894,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,210,1,incorporated,3,U
175,,,AS,0.002,0.0062900703659964,-6.21460809842219,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,210,1,incorporated,3,U
175,,,AS,0.002,0.0062900703659964,-6.21460809842219,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,26.2,0.58,8.7,1.15,178,unknown,unknown,210,1,incorporated,3,U
176,,,EU,0.0228333333333333,0.0849656467958808,-3.77953382238207,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,31,4.3,7.6,1.15,178,unknown,unknown,180,1,broadcast,3,AN
177,,,AS,0.0026,0.00788155098833949,-5.9522438339547,L,491.517249708289,17.621264657755,vegetable,water,unknown,27.6,34.8,2.5,6.5,1.39,216,unknown,unknown,200,1,unknown,3,O
177,,,AS,0.0013,0.00458461055116819,-6.64539101451465,E,1607.92416700824,8.86350590478757,vegetable,water,unknown,33.3,34,2.5,6.5,0.84,241,unknown,unknown,200,1,unknown,3,O
177,,,AS,0.00085,0.00347691640533919,-7.07027420847991,E,1607.92416700824,8.86350590478757,vegetable,water,unknown,33.3,34,2.5,6.5,0.84,241,unknown,unknown,200,1,unknown,3,O
178,,,NAm,0.0259259259259259,0.0957781123370077,-3.65251180994306,E,1607.92416700824,8.86350590478757,cereal,water,unknown,33.3,34,2.4,6.4,1.09,241,unknown,unknown,135,1,incorporated,3,UM
178,,,NAm,0.012962962962963,0.0645571925499786,-4.34565899050301,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,2.4,6.4,1.09,251,unknown,unknown,135,1,incorporated,3,UM
178,,,NAm,0.0173333333333333,0.0618758351567449,-4.05512384906882,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,2.4,6.4,1.09,251,unknown,unknown,225,1,incorporated,3,UM
178,,,NAm,0.0171111111111111,0.0613230904986131,-4.06802725390473,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,2.4,6.4,1.09,251,unknown,unknown,225,1,incorporated,3,UM
179,,,NAm,0.0173880597014925,0.0511640517214291,-4.0519715323733,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.36,251,unknown,unknown,134,1,incorporated,3,UM
179,,,NAm,0.00805970149253731,0.0273739651581603,-4.82087875881478,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.28,251,unknown,unknown,134,1,incorporated,3,UM
179,,,NAm,0.0067910447761194,0.0242004484402827,-4.99215047942215,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.28,251,unknown,unknown,134,1,incorporated,3,UM
179,,,NAm,0.00507462686567164,0.0199671721852147,-5.2835022807629,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.36,251,unknown,unknown,134,1,incorporated,3,UM
179,,,NAm,0.00425373134328358,0.0179798942442322,-5.45995871810445,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.36,251,unknown,unknown,134,1,incorporated,3,UM
179,,,NAm,0.00305970149253731,0.0151581989736731,-5.7894379192347,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.28,251,unknown,unknown,134,1,incorporated,3,UM
179,,,NAm,0.005,0.0172897900535723,-5.29831736654804,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.36,251,unknown,unknown,202,1,incorporated,3,UM
179,,,NAm,0.00321782178217822,0.0128840384993686,-5.73905061349366,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.28,251,unknown,unknown,202,1,incorporated,3,UM
179,,,NAm,0.0145982142857143,0.0414196466944994,-4.22685606694588,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.36,251,unknown,unknown,224,1,incorporated,3,UM
179,,,NAm,0.0120089285714286,0.0347427990785289,-4.42210485824129,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.28,251,unknown,unknown,224,1,incorporated,3,UM
179,,,NAm,0.00522321428571429,0.0173868503601961,-5.25464230304538,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.36,251,unknown,unknown,224,1,incorporated,3,UM
179,,,NAm,0.00517857142857143,0.0172742974696292,-5.26322604673677,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33,2.94,7.7,1.28,251,unknown,unknown,224,1,incorporated,3,UM
180,,,AS,0.00807291666666667,0.0315632758200341,-4.81924044109663,K,955.755188516502,12.8890806568423,vegetable,water,unknown,4.5,53,0.88,5.6,1.32,251,unknown,unknown,96,1,broadcast,3,U
180,,,AS,0.0062,0.0242405958297862,-5.08320598693109,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,53,0.88,5.6,1.32,178,unknown,unknown,125,1,broadcast,3,U
180,,,AS,0.0511494252873563,0.179643880950198,-2.97300402247644,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,20,1.41,5.7,1.29,178,unknown,unknown,174,1,broadcast,3,U
180,,,AS,0.00344827586206897,0.020910386168624,-5.66988092298052,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,53,0.88,5.6,1.32,178,unknown,unknown,174,1,broadcast,3,U
180,,,AS,0.0294318181818182,0.0802996786643035,-3.52567893876676,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,53,0.88,5.6,1.32,178,unknown,unknown,220,1,broadcast,3,U
180,,,AS,0.0107142857142857,0.0317465200339107,-4.53617731450114,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,53,0.88,5.6,1.32,178,unknown,unknown,231,1,broadcast,3,U
180,,,AS,0.0237704918032787,0.0786254005011454,-3.73931030774083,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,20,1.41,5.7,1.29,178,unknown,unknown,244,1,broadcast,3,UM
180,,,AS,0.0301369863013699,0.102775285713305,-3.50200208078412,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,20,1.41,5.7,1.29,178,unknown,unknown,146,1,broadcast,3,UM
180,,,AS,0.00792079207920792,0.024837135428436,-4.83826406815547,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,20,1.41,5.7,1.29,178,unknown,unknown,202,1,broadcast,3,UM
181,,,EU,0.00466666666666666,0.0842606968690563,-5.36731023803499,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,21,3.09,6,1.21,178,unknown,unknown,60,1,unknown,3,AN
181,,,EU,0.000666666666666664,0.0771481693353289,-7.31322038709031,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,21,3.1,5.9,1.29,373.711967545639,unknown,unknown,60,1,unknown,3,AN
181,,,EU,0.00366666666666667,0.0662048332542585,-5.60847229485188,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,21,3.09,6,1.21,373.711967545639,unknown,unknown,60,1,unknown,3,AN
181,,,EU,0.00233333333333333,0.0637665838072782,-6.06045741859493,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,21,3.1,5.9,1.29,373.711967545639,unknown,unknown,60,1,unknown,3,AN
181,,,EU,0.009,0.0482190424923151,-4.71053070164592,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,21,3.1,5.9,1.29,373.711967545639,unknown,unknown,120,1,unknown,3,AN
181,,,EU,0.00708333333333333,0.0439160636482764,-4.95001067227982,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,21,3.09,6,1.21,373.711967545639,unknown,unknown,120,1,unknown,3,AN
181,,,EU,0.004,0.0453348188643926,-5.52146091786225,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,21,3.1,5.9,1.29,373.711967545639,unknown,unknown,120,1,unknown,3,AN
181,,,EU,0.00375,0.0448421843136601,-5.58599943899982,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,21,3.09,6,1.21,373.711967545639,unknown,unknown,120,1,unknown,3,AN
182,,,NAm,0.0277857142857143,0.100959666735065,-3.58323326497895,G,924.644843989405,3.70402306204812,cereal,water,unknown,55.1148073022312,7.37119675456389,18.3593306288032,6.4,1.45,373.711967545639,unknown,unknown,140,1,broadcast,3,UC
182,,,NAm,0.0246428571428571,0.0931976229769526,-3.70326819156604,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,2.94,6.2,1.4,251,unknown,unknown,140,1,broadcast,3,UC
182,,,NAm,0.0342857142857143,0.117180815359252,-3.37302650469546,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,2.94,6.2,1.4,251,unknown,unknown,140,1,broadcast,3,UC
182,,,NAm,0.0251428571428571,0.0944281059404513,-3.6831814329993,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,33.2,2.94,6.4,1.45,251,unknown,unknown,140,1,broadcast,3,UC
183,,,AS,0.00328888888888889,0.010330370332904,-5.71720549498834,K,955.755188516502,12.8890806568423,fallow,water,unknown,4.5,34,1.62,7.1,1.05,251,unknown,unknown,225,1,broadcast,3,U
183,,,AS,0.0016,0.00719474723947379,-6.4377516497364,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,34,1.62,7.1,1.05,178,unknown,unknown,225,1,broadcast,3,U
184,-18.18,31.08,AF,0.00333333333333333,0.0280333116565506,-5.7037824746562,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,4,0.6,5.4,1.7,178,unknown,unknown,60,1,broadcast,3,AN
184,-18.18,31.08,AF,0.00075,0.0121933989787207,-7.19543735143392,N,743.727596209481,19.2916670338861,cereal,water,unknown,55.4,4,0.6,5.4,1.7,95,unknown,unknown,120,1,broadcast,3,AN
185,,,NAm,0.0378947368421053,0.175540766092238,-3.27294304613848,N,743.727596209481,19.2916670338861,fallow,water,unknown,55.4,24.1,5.75,6.2,1.03,95,unknown,unknown,57,1,incorporated,3,O
185,,,NAm,0.0469,0.16195786971536,-3.0597376035299,G,442.848283137997,1.57385058808087,fallow,water,unknown,51.5,17.8,5.75,6.2,1.03,585,unknown,unknown,100,1,incorporated,3,O
185,,,NAm,0.1497,0.425103189777888,-1.89912198755655,G,442.848283137997,1.57385058808087,fallow,water,unknown,51.5,17.8,5.75,6.2,1.03,585,unknown,unknown,100,1,incorporated,3,O
186,,,NAm,0.00845238095238095,0.045576813896293,-4.77330710779009,G,442.848283137997,1.57385058808087,cereal,water,unknown,51.5,20,3.29,7.2,1.15,585,unknown,unknown,168,1,broadcast,3,O
186,,,NAm,0.0443452380952381,0.206039428499707,-3.11574994701179,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,UC
186,,,NAm,0.0195833333333333,0.15027736538185,-3.93307641462598,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,UC
186,,,NAm,0.0101785714285714,0.0495511202108583,-4.58747060888869,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,20,3.29,7.2,1.15,251,unknown,unknown,168,1,broadcast,3,UC
186,,,NAm,0.0467261904761905,0.211654062721116,-3.06345044760894,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,UM
186,,,NAm,0.00535714285714285,0.122062157372118,-5.22932449506109,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,UM
186,,,NAm,0.00589285714285714,0.0398804579541009,-5.13401431525676,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,20,3.29,7.2,1.15,251,unknown,unknown,168,1,broadcast,3,UM
186,,,NAm,0.0520833333333333,0.224394704022055,-2.95491027903374,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,UM
186,,,NAm,0.00625,0.123698654420699,-5.07517381523383,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,UM
186,,,NAm,0.00708333333333333,0.0424959281353902,-4.95001067227982,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,20,3.29,7.2,1.15,251,unknown,unknown,168,1,broadcast,3,UM
186,,,NAm,0.0101785714285714,0.0495511202108583,-4.58747060888869,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,20,3.29,7.2,1.15,251,unknown,unknown,168,1,broadcast,3,U
186,,,NAm,0.0425595238095238,0.20184994150939,-3.15685162269734,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,U
186,,,NAm,0.0141666666666667,0.139055918064007,-4.25686349171988,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,21,3.28,6.7,1.35,251,unknown,unknown,168,1,broadcast,3,U
186,,,NAm,0.0104166666666667,0.0501059553065336,-4.56434819146784,K,955.755188516502,12.8890806568423,cereal,water,unknown,4.5,20,3.29,7.2,1.15,251,unknown,unknown,168,1,broadcast,3,U
187,,,NAm,0.00135555555555556,0.00401584808367203,-6.60354390457915,K,955.755188516502,12.8890806568423,grass,water,unknown,4.5,28,2.04,6.4,1.35,251,unknown,unknown,450,1,unknown,3,U
187,,,NAm,0.000311111111111111,0.00205835627590145,-8.0753604391372,K,955.755188516502,12.8890806568423,grass,water,unknown,4.5,28,2.04,6.4,1.35,251,unknown,unknown,450,1,unknown,3,U
188,,,AS,0.00358333333333333,0.0198180399033048,-5.63146181307658,K,955.755188516502,12.8890806568423,other,water,unknown,4.5,21,2.94,8.1,1.38,251,unknown,unknown,120,1,broadcast,3,U
188,,,AS,0.00333333333333333,0.019254941224064,-5.7037824746562,R,1061.15518833645,26.9272993076807,other,water,unknown,17.9,21,1.52,8.1,1.38,516,unknown,unknown,120,1,broadcast,3,U
188,,,AS,0.0035,0.0177418382786352,-5.65499231048677,R,1061.15518833645,26.9272993076807,other,water,unknown,17.9,21,1.52,8.1,1.38,516,unknown,unknown,120,1,broadcast,3,U
188,,,AS,0.00333333333333333,0.0173585543026234,-5.7037824746562,R,1061.15518833645,26.9272993076807,other,water,unknown,17.9,21,1.52,8.1,1.38,516,unknown,unknown,120,1,broadcast,3,U
189,45.3,-73.35,NAm,0.01275,0.0749174548419448,-4.3622240073777,R,760.9,13.2142857142857,other,water,unknown,17.9,38,3.8,6.3,1.58,516,unknown,unknown,80,1,broadcast,4,AN
189,45.3,-73.35,NAm,0.01275,0.0749174548419448,-4.3622240073777,G,760.9,13.2142857142857,other,water,unknown,33.4,38,3.8,6.3,1.22,354,unknown,unknown,80,1,broadcast,4,AN
189,45.3,-73.35,NAm,0.00975,0.0452162130497246,-4.63048799397238,G,760.9,13.2142857142857,other,water,unknown,33.4,38,3.8,6.3,1.22,354,unknown,unknown,160,1,broadcast,4,AN
189,45.3,-73.35,NAm,0.00975,0.0452162130497246,-4.63048799397238,G,760.9,13.2142857142857,other,water,unknown,33.4,38,3.8,6.3,1.22,354,unknown,unknown,160,1,broadcast,4,AN
190,,,EU,0.002,0.0111083499087672,-6.21460809842219,G,1137.22415713606,6.40229897577872,grass,water,unknown,33.4,27.3,10.07,6.8,1.22,354,unknown,unknown,150,1,broadcast,3,AN
190,,,EU,0.0016,0.00512241150434161,-6.4377516497364,L,491.517249708289,17.621264657755,grass,water,unknown,27.6,34.8,2.6,6.8,1.39,216,unknown,unknown,150,1,broadcast,3,AN
190,,,EU,0.00166666666666667,0.00488195248514882,-6.39692965521615,L,491.517249708289,17.621264657755,grass,water,unknown,27.6,34.8,2.6,6.8,1.39,216,unknown,unknown,150,1,broadcast,3,AN
191,,,AS,1e-04,0.0622017864155069,-9.21034037197618,L,491.517249708289,17.621264657755,vegetable,water,unknown,27.6,40,2.8,7,1.2,216,unknown,unknown,20,1,unknown,3,UM
191,,,AS,0.00176991150442478,0.0223104621854722,-6.33682573114644,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,113,1,unknown,3,UM
191,,,AS,0.000707964601769912,0.00637496634255934,-7.2531164630206,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,113,1,unknown,3,UM
191,,,AS,1e-04,0.0616723343193141,-9.21034037197618,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,20,1,unknown,3,UM
191,,,AS,0.00194690265486726,0.0226572284822825,-6.24151555134212,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,113,1,unknown,3,UM
191,,,AS,0.000530973451327434,0.00601789630943265,-7.54079853547238,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,113,1,unknown,3,UM
191,,,AS,1e-04,0.06650063194953,-9.21034037197618,K,1176.58277629984,17.6370692102388,vegetable,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,20,1,unknown,3,U
191,,,AS,0.00283185840707965,0.0244466357638116,-5.86682210190071,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,113,1,unknown,3,U
191,,,AS,0.00238938053097345,0.0101832290618311,-6.0367211386961,K,1176.58277629984,17.6370692102388,cereal,water,unknown,34.8,40,2.8,7,1.2,178,unknown,unknown,113,1,unknown,3,U
192,,,EU,0.00496732026143791,0.0421372564801754,-5.3048747670942,K,1176.58277629984,17.6370692102388,grass,water,unknown,34.8,29,4.21,5.8,1.02,178,unknown,unknown,153,1,broadcast,3,AN
